Record ID,Timestamp,Solar Radiation Sensor
9554645,2024-01-06 06:07:43,0
9554646,2024-01-06 06:08:08,0
9554649,2024-01-06 06:08:43,0
9554651,2024-01-06 06:09:08,0
9554653,2024-01-06 06:09:43,0
9554655,2024-01-06 06:10:08,0
9554657,2024-01-06 06:10:43,0
9554659,2024-01-06 06:11:08,0
9554660,2024-01-06 06:11:43,0
9554661,2024-01-06 06:12:09,0
9554662,2024-01-06 06:12:44,0
9554663,2024-01-06 06:13:49,0
9554665,2024-01-06 06:14:09,0
9554667,2024-01-06 06:15:09,0
9554669,2024-01-06 06:15:44,0
9554672,2024-01-06 06:16:09,0
9554673,2024-01-06 06:17:44,0
9554674,2024-01-06 06:18:09,0
9554675,2024-01-06 06:18:44,0
9554677,2024-01-06 06:19:09,0
9554680,2024-01-06 06:19:44,0
9554683,2024-01-06 06:20:44,0
9554684,2024-01-06 06:21:09,0
9554685,2024-01-06 06:21:44,0
9554686,2024-01-06 06:22:14,0
9554687,2024-01-06 06:22:49,0
9554689,2024-01-06 06:23:09,0
9554691,2024-01-06 06:23:49,0
9554692,2024-01-06 06:24:44,0
9554695,2024-01-06 06:25:44,0
9554698,2024-01-06 06:26:09,0
9554699,2024-01-06 06:26:44,0
9554702,2024-01-06 06:27:09,0
9554704,2024-01-06 06:27:44,0
9554705,2024-01-06 06:28:09,0
9554708,2024-01-06 06:28:44,0
9554711,2024-01-06 06:29:09,0
9554712,2024-01-06 06:29:49,0
9554714,2024-01-06 06:30:09,0
9554717,2024-01-06 06:31:09,0
9554719,2024-01-06 06:31:44,0
9554721,2024-01-06 06:32:09,0
9554723,2024-01-06 06:32:49,0
9554724,2024-01-06 06:33:09,0
9554727,2024-01-06 06:33:44,0
9554730,2024-01-06 06:34:44,0
9554733,2024-01-06 06:35:09,0
9554734,2024-01-06 06:36:04,0
9554735,2024-01-06 06:36:44,0
9554736,2024-01-06 06:37:09,0
9554739,2024-01-06 06:37:44,0
9554741,2024-01-06 06:38:44,0
9554742,2024-01-06 06:39:09,0
9554745,2024-01-06 06:39:44,0
9554747,2024-01-06 06:40:44,0
9554749,2024-01-06 06:41:09,0
9554752,2024-01-06 06:41:44,0
9554753,2024-01-06 06:42:15,0
9554755,2024-01-06 06:42:50,0
9554757,2024-01-06 06:43:10,0
9554760,2024-01-06 06:43:45,0
9554763,2024-01-06 06:44:10,0
9554764,2024-01-06 06:44:45,0
9554766,2024-01-06 06:45:45,0
9554767,2024-01-06 06:46:10,0
9554768,2024-01-06 06:46:45,0
9554770,2024-01-06 06:47:10,0
9554771,2024-01-06 06:47:45,0
9554773,2024-01-06 06:48:10,0
9554775,2024-01-06 06:48:45,0
9554778,2024-01-06 06:49:45,0
9554780,2024-01-06 06:50:10,0
9554783,2024-01-06 06:51:10,0
9554786,2024-01-06 06:51:45,0
9554788,2024-01-06 06:52:45,0
9554791,2024-01-06 06:53:10,0
9554793,2024-01-06 06:53:45,0
9554795,2024-01-06 06:54:10,0
9554797,2024-01-06 06:54:45,0
9554799,2024-01-06 06:55:10,0
9554800,2024-01-06 06:55:45,0
9554802,2024-01-06 06:56:45,0
9554803,2024-01-06 06:57:10,0
9554804,2024-01-06 06:57:45,0
9554805,2024-01-06 06:58:10,0
9554807,2024-01-06 06:58:45,0
9554808,2024-01-06 06:59:10,0
9554811,2024-01-06 06:59:45,0
9554812,2024-01-06 07:00:10,0
9554814,2024-01-06 07:00:45,0
9554815,2024-01-06 07:01:45,0
9554816,2024-01-06 07:02:10,0
9554818,2024-01-06 07:02:45,0
9554819,2024-01-06 07:03:45,0
9554820,2024-01-06 07:04:45,0
9554823,2024-01-06 07:05:10,0
9554824,2024-01-06 07:05:45,0
9554827,2024-01-06 07:06:45,0
9554829,2024-01-06 07:07:10,0
9554832,2024-01-06 07:07:45,0
9554834,2024-01-06 07:08:10,0
9554835,2024-01-06 07:08:45,0
9554837,2024-01-06 07:09:10,0
9554840,2024-01-06 07:09:45,0
9554842,2024-01-06 07:10:20,0
9554845,2024-01-06 07:10:46,0
9554846,2024-01-06 07:11:11,0
9554849,2024-01-06 07:11:46,0
9554851,2024-01-06 07:12:11,0
9554854,2024-01-06 07:12:46,0
9554856,2024-01-06 07:13:46,0
9554858,2024-01-06 07:14:16,0
9554859,2024-01-06 07:14:46,0
9554862,2024-01-06 07:15:11,0
9554863,2024-01-06 07:15:46,0
9554866,2024-01-06 07:16:11,0
9554867,2024-01-06 07:16:51,0
9554869,2024-01-06 07:17:11,0
9554871,2024-01-06 07:18:11,0
9554872,2024-01-06 07:18:46,0
9554874,2024-01-06 07:19:46,0
9554876,2024-01-06 07:20:11,0
9554878,2024-01-06 07:20:46,0
9554881,2024-01-06 07:21:11,0
9554884,2024-01-06 07:21:46,0
9554885,2024-01-06 07:22:11,0
9554887,2024-01-06 07:22:46,0
9554889,2024-01-06 07:23:46,0
9554891,2024-01-06 07:24:06,0
9554892,2024-01-06 07:24:46,0
9554894,2024-01-06 07:25:46,0
9554896,2024-01-06 07:26:11,0
9554898,2024-01-06 07:26:46,0
9554900,2024-01-06 07:27:11,0
9554902,2024-01-06 07:28:06,0
9554905,2024-01-06 07:28:41,0
9554907,2024-01-06 07:29:11,0
9554908,2024-01-06 07:29:41,0
9554911,2024-01-06 07:30:41,0
9554914,2024-01-06 07:31:41,0
9554917,2024-01-06 07:32:06,0
9554918,2024-01-06 07:32:46,0
9554920,2024-01-06 07:33:06,0
9554922,2024-01-06 07:33:41,0
9554925,2024-01-06 07:34:06,0
9554928,2024-01-06 07:34:41,0
9554929,2024-01-06 07:35:41,0
9554932,2024-01-06 07:36:41,0
9554934,2024-01-06 07:37:41,0
9554936,2024-01-06 07:38:06,0
9554937,2024-01-06 07:38:41,0
9554939,2024-01-06 07:39:42,0
9554941,2024-01-06 07:40:07,0
9554943,2024-01-06 07:40:42,0
9554944,2024-01-06 07:41:07,0
9554947,2024-01-06 07:41:42,0
9554948,2024-01-06 07:42:07,0
9554950,2024-01-06 07:43:07,0
9554951,2024-01-06 07:43:42,0
9554953,2024-01-06 07:44:42,0
9554955,2024-01-06 07:45:42,0
9554957,2024-01-06 07:46:42,0
9554959,2024-01-06 07:47:42,0
9554962,2024-01-06 07:48:07,7
9554963,2024-01-06 07:48:42,7
9554964,2024-01-06 07:49:12,7
9554966,2024-01-06 07:49:42,7
9554968,2024-01-06 07:50:17,7
9554969,2024-01-06 07:51:07,7
9554972,2024-01-06 07:51:42,7
9554974,2024-01-06 07:52:12,9
9554976,2024-01-06 07:52:42,9
9554979,2024-01-06 07:53:42,9
9554982,2024-01-06 07:54:07,9
9554984,2024-01-06 07:54:42,9
9554985,2024-01-06 07:55:42,11
9554987,2024-01-06 07:56:42,11
9554989,2024-01-06 07:57:07,11
9554990,2024-01-06 07:57:42,12
9554991,2024-01-06 07:58:07,12
9554993,2024-01-06 07:58:42,14
9554996,2024-01-06 07:59:07,14
9554998,2024-01-06 07:59:42,18
9555001,2024-01-06 08:00:07,19
9555003,2024-01-06 08:01:07,21
9555006,2024-01-06 08:02:07,26
9555007,2024-01-06 08:02:42,30
9555010,2024-01-06 08:03:42,30
9555011,2024-01-06 08:04:12,30
9555014,2024-01-06 08:04:42,30
9555015,2024-01-06 08:05:42,28
9555018,2024-01-06 08:06:07,28
9555020,2024-01-06 08:06:42,35
9555021,2024-01-06 08:07:42,39
9555024,2024-01-06 08:08:07,39
9555025,2024-01-06 08:09:08,37
9555028,2024-01-06 08:09:43,35
9555030,2024-01-06 08:10:13,35
9555032,2024-01-06 08:10:43,35
9555034,2024-01-06 08:11:43,42
9555036,2024-01-06 08:12:43,76
9555039,2024-01-06 08:13:13,91
9555041,2024-01-06 08:13:43,91
9555043,2024-01-06 08:14:08,86
9555044,2024-01-06 08:14:43,86
9555045,2024-01-06 08:15:08,65
9555046,2024-01-06 08:15:43,65
9555048,2024-01-06 08:16:08,49
9555051,2024-01-06 08:16:43,40
9555054,2024-01-06 08:17:43,37
9555057,2024-01-06 08:18:08,37
9555058,2024-01-06 08:18:48,33
9555061,2024-01-06 08:19:43,33
9555062,2024-01-06 08:20:08,33
9555063,2024-01-06 08:20:43,32
9555066,2024-01-06 08:21:13,33
9555067,2024-01-06 08:21:48,33
9555069,2024-01-06 08:22:08,40
9555070,2024-01-06 08:22:43,40
9555071,2024-01-06 08:23:13,39
9555073,2024-01-06 08:23:43,32
9555076,2024-01-06 08:24:08,32
9555077,2024-01-06 08:24:43,21
9555080,2024-01-06 08:25:08,21
9555083,2024-01-06 08:25:43,23
9555085,2024-01-06 08:26:43,23
9555086,2024-01-06 08:27:08,23
9555088,2024-01-06 08:27:43,21
9555089,2024-01-06 08:28:08,25
9555091,2024-01-06 08:28:43,25
9555092,2024-01-06 08:29:08,28
9555095,2024-01-06 08:29:43,28
9555097,2024-01-06 08:30:43,37
9555100,2024-01-06 08:31:43,33
9555103,2024-01-06 08:32:43,32
9555105,2024-01-06 08:33:43,33
9555108,2024-01-06 08:34:43,33
9555111,2024-01-06 08:35:08,33
9555114,2024-01-06 08:36:09,33
9555117,2024-01-06 08:36:43,33
9555118,2024-01-06 08:37:08,32
9555120,2024-01-06 08:37:43,40
9555123,2024-01-06 08:38:08,40
9555126,2024-01-06 08:38:44,46
9555127,2024-01-06 08:39:09,46
9555128,2024-01-06 08:39:44,53
9555131,2024-01-06 08:40:44,49
9555134,2024-01-06 08:41:09,49
9555136,2024-01-06 08:41:49,53
9555139,2024-01-06 08:42:44,56
9555141,2024-01-06 08:43:09,54
9555142,2024-01-06 08:43:44,54
9555144,2024-01-06 08:44:44,76
9555146,2024-01-06 08:45:09,76
9555148,2024-01-06 08:45:44,76
9555151,2024-01-06 08:46:44,69
9555153,2024-01-06 08:47:09,69
9555156,2024-01-06 08:47:44,86
9555159,2024-01-06 08:48:09,86
9555160,2024-01-06 08:48:44,97
9555163,2024-01-06 08:49:44,97
9555166,2024-01-06 08:50:09,84
9555168,2024-01-06 08:50:44,84
9555170,2024-01-06 08:51:09,74
9555173,2024-01-06 08:51:44,63
9555175,2024-01-06 08:52:09,63
9555178,2024-01-06 08:52:44,81
9555180,2024-01-06 08:53:44,91
9555182,2024-01-06 08:54:09,91
9555184,2024-01-06 08:54:44,105
9555185,2024-01-06 08:55:44,83
9555186,2024-01-06 08:56:09,90
9555189,2024-01-06 08:56:44,90
9555191,2024-01-06 08:57:44,111
9555193,2024-01-06 08:58:09,90
9555196,2024-01-06 08:58:44,77
9555197,2024-01-06 08:59:44,105
9555200,2024-01-06 09:00:44,114
9555202,2024-01-06 09:01:44,109
9555205,2024-01-06 09:02:14,107
9555207,2024-01-06 09:02:44,107
9555209,2024-01-06 09:03:44,139
9555211,2024-01-06 09:04:44,135
9555212,2024-01-06 09:05:09,114
9555215,2024-01-06 09:06:09,155
9555217,2024-01-06 09:06:45,104
9555218,2024-01-06 09:07:44,100
9555220,2024-01-06 09:08:45,134
9555223,2024-01-06 09:09:45,169
9555226,2024-01-06 09:10:10,139
9555228,2024-01-06 09:10:45,139
9555229,2024-01-06 09:11:10,105
9555230,2024-01-06 09:11:45,105
9555232,2024-01-06 09:12:45,148
9555233,2024-01-06 09:13:45,230
9555235,2024-01-06 09:14:10,230
9555238,2024-01-06 09:14:45,230
9555241,2024-01-06 09:15:45,160
9555244,2024-01-06 09:16:10,160
9555246,2024-01-06 09:16:45,134
9555247,2024-01-06 09:17:10,134
9555249,2024-01-06 09:17:45,134
9555250,2024-01-06 09:18:45,134
9555253,2024-01-06 09:19:45,186
9555256,2024-01-06 09:20:45,141
9555258,2024-01-06 09:21:10,141
9555260,2024-01-06 09:21:45,130
9555261,2024-01-06 09:22:45,121
9555263,2024-01-06 09:23:10,121
9555265,2024-01-06 09:24:10,128
9555267,2024-01-06 09:24:45,128
9555270,2024-01-06 09:25:45,202
9555271,2024-01-06 09:26:45,251
9555272,2024-01-06 09:27:45,153
9555274,2024-01-06 09:28:45,118
9555275,2024-01-06 09:29:45,111
9555276,2024-01-06 09:30:45,111
9555278,2024-01-06 09:31:45,318
9555280,2024-01-06 09:32:10,308
9555282,2024-01-06 09:32:45,308
9555284,2024-01-06 09:33:45,234
9555287,2024-01-06 09:34:45,304
9555290,2024-01-06 09:35:45,304
9555292,2024-01-06 09:36:45,207
9555295,2024-01-06 09:37:45,202
9555296,2024-01-06 09:38:46,160
9555299,2024-01-06 09:39:46,160
9555301,2024-01-06 09:40:46,336
9555302,2024-01-06 09:41:11,336
9555305,2024-01-06 09:41:46,336
9555306,2024-01-06 09:42:11,336
9555307,2024-01-06 09:42:46,272
9555308,2024-01-06 09:43:46,366
9555310,2024-01-06 09:44:11,366
9555313,2024-01-06 09:44:46,366
9555314,2024-01-06 09:45:46,376
9555315,2024-01-06 09:46:46,366
9555316,2024-01-06 09:47:46,415
9555318,2024-01-06 09:48:41,415
9555319,2024-01-06 09:49:06,415
9555322,2024-01-06 09:49:51,415
9555325,2024-01-06 09:50:42,415
9555327,2024-01-06 09:51:46,172
9555328,2024-01-06 09:52:41,181
9555331,2024-01-06 09:53:11,181
9555332,2024-01-06 09:53:41,181
9555334,2024-01-06 09:54:41,207
9555335,2024-01-06 09:55:11,207
9555336,2024-01-06 09:55:41,250
9555337,2024-01-06 09:56:41,250
9555339,2024-01-06 09:57:41,250
9555340,2024-01-06 09:58:41,216
9555342,2024-01-06 09:59:41,188
9555343,2024-01-06 10:00:11,156
9555346,2024-01-06 10:00:41,156
9555349,2024-01-06 10:01:11,141
9555350,2024-01-06 10:01:46,102
9555352,2024-01-06 10:02:06,102
9555354,2024-01-06 10:03:06,128
9555356,2024-01-06 10:03:41,128
9555359,2024-01-06 10:04:41,125
9555362,2024-01-06 10:05:06,125
9555364,2024-01-06 10:05:41,121
9555365,2024-01-06 10:06:41,123
9555366,2024-01-06 10:07:06,185
9555368,2024-01-06 10:08:06,137
9555369,2024-01-06 10:08:42,165
9555371,2024-01-06 10:09:11,165
9555372,2024-01-06 10:10:06,197
9555373,2024-01-06 10:10:41,258
9555376,2024-01-06 10:11:07,258
9555379,2024-01-06 10:11:47,246
9555382,2024-01-06 10:12:42,258
9555383,2024-01-06 10:13:07,223
9555386,2024-01-06 10:13:42,223
9555388,2024-01-06 10:14:07,214
9555391,2024-01-06 10:15:07,214
9555393,2024-01-06 10:15:42,214
9555394,2024-01-06 10:16:07,214
9555396,2024-01-06 10:17:42,251
9555398,2024-01-06 10:18:42,292
9555401,2024-01-06 10:19:42,378
9555402,2024-01-06 10:20:42,378
9555403,2024-01-06 10:21:42,378
9555406,2024-01-06 10:22:07,146
9555409,2024-01-06 10:22:42,165
9555412,2024-01-06 10:23:42,165
9555414,2024-01-06 10:24:07,165
9555416,2024-01-06 10:24:42,165
9555417,2024-01-06 10:25:42,162
9555420,2024-01-06 10:26:42,158
9555423,2024-01-06 10:27:07,160
9555425,2024-01-06 10:27:42,160
9555426,2024-01-06 10:28:42,139
9555428,2024-01-06 10:29:07,158
9555429,2024-01-06 10:29:42,162
9555431,2024-01-06 10:30:07,162
9555433,2024-01-06 10:30:47,169
9555435,2024-01-06 10:31:42,169
9555437,2024-01-06 10:32:07,169
9555439,2024-01-06 10:32:42,169
9555440,2024-01-06 10:33:07,169
9555441,2024-01-06 10:33:42,160
9555444,2024-01-06 10:34:27,98
9555447,2024-01-06 10:35:42,98
9555449,2024-01-06 10:36:07,98
9555450,2024-01-06 10:37:07,473
9555453,2024-01-06 10:37:42,473
9555454,2024-01-06 10:38:42,469
9555456,2024-01-06 10:39:42,475
9555459,2024-01-06 10:40:43,475
9555460,2024-01-06 10:41:08,476
9555461,2024-01-06 10:42:13,478
9555462,2024-01-06 10:42:43,478
9555464,2024-01-06 10:43:08,478
9555465,2024-01-06 10:43:43,480
9555466,2024-01-06 10:44:08,480
9555467,2024-01-06 10:44:43,482
9555469,2024-01-06 10:45:43,483
9555470,2024-01-06 10:46:43,483
9555473,2024-01-06 10:47:08,483
9555475,2024-01-06 10:48:08,485
9555476,2024-01-06 10:48:43,485
9555478,2024-01-06 10:49:08,490
9555480,2024-01-06 10:49:43,490
9555483,2024-01-06 10:50:08,490
9555486,2024-01-06 10:50:43,492
9555487,2024-01-06 10:51:43,494
9555488,2024-01-06 10:52:08,494
9555491,2024-01-06 10:52:43,497
9555492,2024-01-06 10:53:43,504
9555493,2024-01-06 10:54:08,504
9555495,2024-01-06 10:54:43,512
9555496,2024-01-06 10:55:43,527
9555498,2024-01-06 10:56:08,541
9555501,2024-01-06 10:56:43,541
9555504,2024-01-06 10:57:08,557
9555507,2024-01-06 10:57:43,563
9555509,2024-01-06 10:58:43,564
9555510,2024-01-06 10:59:43,584
9555513,2024-01-06 11:00:43,605
9555516,2024-01-06 11:01:08,605
9555519,2024-01-06 11:01:43,626
9555521,2024-01-06 11:02:43,657
9555522,2024-01-06 11:03:43,673
9555523,2024-01-06 11:04:43,686
9555524,2024-01-06 11:05:08,686
9555527,2024-01-06 11:06:08,698
9555528,2024-01-06 11:06:43,698
9555531,2024-01-06 11:07:08,698
9555532,2024-01-06 11:07:43,450
9555533,2024-01-06 11:08:43,450
9555536,2024-01-06 11:09:08,450
9555538,2024-01-06 11:09:43,450
9555541,2024-01-06 11:10:43,714
9555543,2024-01-06 11:11:08,714
9555545,2024-01-06 11:11:43,714
9555546,2024-01-06 11:12:09,714
9555547,2024-01-06 11:12:44,714
9555548,2024-01-06 11:13:09,714
9555551,2024-01-06 11:13:44,714
9555552,2024-01-06 11:14:09,714
9555553,2024-01-06 11:14:44,230
9555554,2024-01-06 11:15:44,190
9555556,2024-01-06 11:16:44,179
9555559,2024-01-06 11:17:09,223
9555562,2024-01-06 11:17:44,223
9555564,2024-01-06 11:18:44,169
9555565,2024-01-06 11:19:09,169
9555566,2024-01-06 11:20:09,204
9555567,2024-01-06 11:20:44,151
9555569,2024-01-06 11:21:44,116
9555572,2024-01-06 11:22:09,116
9555575,2024-01-06 11:23:09,178
9555578,2024-01-06 11:23:44,178
9555580,2024-01-06 11:24:44,178
9555583,2024-01-06 11:25:44,552
9555585,2024-01-06 11:26:04,552
9555587,2024-01-06 11:26:44,596
9555588,2024-01-06 11:27:09,596
9555590,2024-01-06 11:27:44,592
9555592,2024-01-06 11:28:09,592
9555594,2024-01-06 11:28:44,592
9555595,2024-01-06 11:29:09,592
9555596,2024-01-06 11:29:44,592
9555598,2024-01-06 11:30:44,570
9555599,2024-01-06 11:31:09,577
9555602,2024-01-06 11:31:44,577
9555603,2024-01-06 11:32:09,601
9555606,2024-01-06 11:32:44,617
9555609,2024-01-06 11:33:44,636
9555610,2024-01-06 11:34:09,636
9555613,2024-01-06 11:34:44,666
9555614,2024-01-06 11:35:09,666
9555616,2024-01-06 11:35:44,722
9555617,2024-01-06 11:36:44,770
9555620,2024-01-06 11:37:44,800
9555622,2024-01-06 11:38:44,766
9555625,2024-01-06 11:39:44,766
9555628,2024-01-06 11:40:09,766
9555630,2024-01-06 11:40:44,752
9555632,2024-01-06 11:41:44,679
9555635,2024-01-06 11:42:44,729
9555636,2024-01-06 11:43:10,729
9555638,2024-01-06 11:43:45,729
9555640,2024-01-06 11:44:10,733
9555643,2024-01-06 11:45:10,721
9555646,2024-01-06 11:46:10,726
9555649,2024-01-06 11:46:45,744
9555650,2024-01-06 11:47:10,744
9555652,2024-01-06 11:47:45,756
9555655,2024-01-06 11:48:10,756
9555656,2024-01-06 11:48:45,705
9555658,2024-01-06 11:49:10,705
9555660,2024-01-06 11:49:45,705
9555663,2024-01-06 11:50:45,705
9555665,2024-01-06 11:51:10,705
9555666,2024-01-06 11:51:45,705
9555667,2024-01-06 11:52:45,705
9555670,2024-01-06 11:53:10,364
9555672,2024-01-06 11:53:45,364
9555675,2024-01-06 11:54:10,364
9555676,2024-01-06 11:54:45,364
9555677,2024-01-06 11:55:10,364
9555678,2024-01-06 11:55:40,364
9555680,2024-01-06 11:56:10,364
9555682,2024-01-06 11:56:45,195
9555683,2024-01-06 11:57:45,195
9555685,2024-01-06 11:58:45,195
9555688,2024-01-06 11:59:45,290
9555689,2024-01-06 12:00:10,290
9555690,2024-01-06 12:00:45,290
9555693,2024-01-06 12:01:45,659
9555694,2024-01-06 12:02:45,668
9555696,2024-01-06 12:03:10,668
9555697,2024-01-06 12:03:45,664
9555699,2024-01-06 12:04:45,596
9555701,2024-01-06 12:05:45,664
9555704,2024-01-06 12:06:45,615
9555706,2024-01-06 12:07:45,615
9555709,2024-01-06 12:08:45,622
9555712,2024-01-06 12:09:10,622
9555714,2024-01-06 12:09:45,642
9555716,2024-01-06 12:10:45,666
9555718,2024-01-06 12:11:10,666
9555720,2024-01-06 12:11:45,666
9555722,2024-01-06 12:12:45,666
9555724,2024-01-06 12:13:45,677
9555725,2024-01-06 12:14:45,640
9555728,2024-01-06 12:15:46,638
9555729,2024-01-06 12:16:45,636
9555730,2024-01-06 12:17:41,647
9555732,2024-01-06 12:18:11,631
9555735,2024-01-06 12:18:46,631
9555737,2024-01-06 12:19:46,700
9555740,2024-01-06 12:20:11,708
9555742,2024-01-06 12:21:11,710
9555745,2024-01-06 12:21:46,715
9555746,2024-01-06 12:22:11,715
9555749,2024-01-06 12:22:46,721
9555750,2024-01-06 12:23:11,721
9555752,2024-01-06 12:23:46,735
9555754,2024-01-06 12:24:46,735
9555757,2024-01-06 12:25:11,186
9555758,2024-01-06 12:25:46,186
9555759,2024-01-06 12:26:11,197
9555761,2024-01-06 12:26:46,197
9555764,2024-01-06 12:27:41,199
9555767,2024-01-06 12:28:11,199
9555769,2024-01-06 12:28:46,132
9555771,2024-01-06 12:29:11,132
9555773,2024-01-06 12:29:46,128
9555776,2024-01-06 12:30:11,128
9555778,2024-01-06 12:30:46,142
9555781,2024-01-06 12:31:11,142
9555784,2024-01-06 12:32:06,142
9555786,2024-01-06 12:32:46,142
9555789,2024-01-06 12:33:11,123
9555791,2024-01-06 12:33:46,123
9555794,2024-01-06 12:34:06,137
9555797,2024-01-06 12:34:46,137
9555799,2024-01-06 12:35:06,104
9555801,2024-01-06 12:35:41,98
9555802,2024-01-06 12:36:41,98
9555804,2024-01-06 12:37:06,98
9555806,2024-01-06 12:37:41,98
9555807,2024-01-06 12:38:06,98
9555808,2024-01-06 12:38:41,613
9555810,2024-01-06 12:39:06,613
9555811,2024-01-06 12:39:41,606
9555812,2024-01-06 12:40:06,608
9555814,2024-01-06 12:41:06,603
9555815,2024-01-06 12:41:41,603
9555816,2024-01-06 12:42:41,601
9555817,2024-01-06 12:43:41,596
9555819,2024-01-06 12:44:41,598
9555821,2024-01-06 12:45:41,594
9555823,2024-01-06 12:46:06,594
9555824,2024-01-06 12:46:41,596
9555825,2024-01-06 12:47:46,596
9555827,2024-01-06 12:48:06,591
9555830,2024-01-06 12:48:46,591
9555833,2024-01-06 12:49:06,587
9555835,2024-01-06 12:50:06,587
9555837,2024-01-06 12:50:42,591
9555839,2024-01-06 12:51:07,591
9555841,2024-01-06 12:51:42,591
9555842,2024-01-06 12:52:42,589
9555844,2024-01-06 12:53:42,589
9555846,2024-01-06 12:54:07,589
9555847,2024-01-06 12:54:42,589
9555850,2024-01-06 12:55:42,589
9555851,2024-01-06 12:56:42,591
9555854,2024-01-06 12:57:42,589
9555855,2024-01-06 12:58:07,589
9555857,2024-01-06 12:58:42,589
9555860,2024-01-06 12:59:42,589
9555863,2024-01-06 13:00:07,589
9555864,2024-01-06 13:00:42,587
9555865,2024-01-06 13:01:42,591
9555867,2024-01-06 13:02:42,592
9555869,2024-01-06 13:03:07,587
9555872,2024-01-06 13:03:42,587
9555873,2024-01-06 13:04:42,584
9555876,2024-01-06 13:05:42,584
9555879,2024-01-06 13:06:42,587
9555882,2024-01-06 13:07:42,585
9555883,2024-01-06 13:08:42,585
9555886,2024-01-06 13:09:42,587
9555888,2024-01-06 13:10:42,587
9555890,2024-01-06 13:11:07,587
9555893,2024-01-06 13:11:42,587
9555895,2024-01-06 13:12:42,584
9555896,2024-01-06 13:13:07,584
9555899,2024-01-06 13:13:42,584
9555902,2024-01-06 13:14:42,582
9555904,2024-01-06 13:15:07,582
9555905,2024-01-06 13:15:42,582
9555906,2024-01-06 13:16:42,580
9555908,2024-01-06 13:17:42,584
9555911,2024-01-06 13:18:42,582
9555914,2024-01-06 13:19:42,582
9555917,2024-01-06 13:20:07,582
9555919,2024-01-06 13:20:42,582
9555922,2024-01-06 13:21:43,580
9555924,2024-01-06 13:22:08,577
9555927,2024-01-06 13:22:43,577
9555929,2024-01-06 13:23:43,573
9555931,2024-01-06 13:24:08,571
9555932,2024-01-06 13:24:43,571
9555933,2024-01-06 13:25:43,571
9555935,2024-01-06 13:26:43,571
9555938,2024-01-06 13:27:43,571
9555941,2024-01-06 13:28:08,571
9555943,2024-01-06 13:28:43,566
9555944,2024-01-06 13:29:08,566
9555945,2024-01-06 13:29:43,566
9555947,2024-01-06 13:30:43,564
9555950,2024-01-06 13:31:08,564
9555951,2024-01-06 13:31:43,566
9555953,2024-01-06 13:32:43,568
9555955,2024-01-06 13:33:08,568
9555957,2024-01-06 13:33:43,564
9555960,2024-01-06 13:34:43,566
9555962,2024-01-06 13:35:43,566
9555964,2024-01-06 13:36:08,561
9555966,2024-01-06 13:36:43,561
9555969,2024-01-06 13:37:43,559
9555970,2024-01-06 13:38:08,555
9555971,2024-01-06 13:38:43,554
9555972,2024-01-06 13:39:43,557
9555974,2024-01-06 13:40:43,557
9555975,2024-01-06 13:41:08,557
9555976,2024-01-06 13:41:43,557
9555979,2024-01-06 13:42:08,557
9555981,2024-01-06 13:42:43,557
9555984,2024-01-06 13:43:08,555
9555987,2024-01-06 13:43:43,555
9555990,2024-01-06 13:44:43,555
9555993,2024-01-06 13:45:43,554
9555994,2024-01-06 13:46:08,554
9555996,2024-01-06 13:46:43,552
9555998,2024-01-06 13:47:08,552
9555999,2024-01-06 13:47:43,552
9556000,2024-01-06 13:48:43,548
9556002,2024-01-06 13:49:43,548
9556004,2024-01-06 13:50:43,547
9556005,2024-01-06 13:51:09,547
9556007,2024-01-06 13:52:09,548
9556009,2024-01-06 13:52:44,547
9556011,2024-01-06 13:53:09,547
9556013,2024-01-06 13:53:44,547
9556016,2024-01-06 13:54:44,545
9556018,2024-01-06 13:55:44,545
9556020,2024-01-06 13:56:44,541
9556022,2024-01-06 13:57:09,541
9556023,2024-01-06 13:58:09,541
9556024,2024-01-06 13:58:44,541
9556026,2024-01-06 13:59:44,541
9556029,2024-01-06 14:00:44,541
9556032,2024-01-06 14:01:44,538
9556033,2024-01-06 14:02:44,533
9556035,2024-01-06 14:03:44,531
9556036,2024-01-06 14:04:44,531
9556037,2024-01-06 14:05:09,531
9556038,2024-01-06 14:05:44,531
9556041,2024-01-06 14:06:44,527
9556043,2024-01-06 14:07:44,527
9556046,2024-01-06 14:08:44,527
9556047,2024-01-06 14:09:44,524
9556048,2024-01-06 14:10:09,524
9556049,2024-01-06 14:10:44,526
9556052,2024-01-06 14:11:44,526
9556055,2024-01-06 14:12:45,526
9556056,2024-01-06 14:13:10,522
9556059,2024-01-06 14:13:45,522
9556061,2024-01-06 14:14:45,520
9556062,2024-01-06 14:15:10,520
9556064,2024-01-06 14:15:45,517
9556065,2024-01-06 14:16:45,515
9556066,2024-01-06 14:17:10,515
9556068,2024-01-06 14:17:45,512
9556070,2024-01-06 14:18:45,510
9556072,2024-01-06 14:19:10,510
9556074,2024-01-06 14:19:45,510
9556075,2024-01-06 14:20:10,510
9556078,2024-01-06 14:20:45,506
9556080,2024-01-06 14:21:46,504
9556082,2024-01-06 14:22:11,504
9556085,2024-01-06 14:22:46,503
9556088,2024-01-06 14:23:11,503
9556089,2024-01-06 14:23:46,501
9556090,2024-01-06 14:24:46,501
9556093,2024-01-06 14:25:11,499
9556094,2024-01-06 14:25:46,499
